"art_id","r_X","r_rating","review","pID","r_cond","r_word_cnt","r_funct","r_pronoun","r_ppron","r_i","r_we","r_you","r_shehe","r_they","r_ipron","r_article","r_verb","r_auxverb","r_past","r_present","r_future","r_adverb","r_preps","r_conj","r_negate","r_quant","r_number","r_swear","r_social","r_family","r_friend","r_humans","r_affect","r_posemo","r_negemo","r_anx","r_anger","r_sad","r_cogmech","r_insight","r_cause","r_discrep","r_tentat","r_certain","r_inhib","r_incl","r_excl","r_percept","r_see","r_hear","r_feel","r_bio","r_body","r_health","r_sexual","r_ingest","r_relativ","r_motion","r_space","r_time","r_work","r_achieve","r_leisure","r_home","r_money","r_relig","r_death","r_assent","r_nonfl","r_filler","d_headline","d_norm","d_abstract","d_word_cnt","d_funct","d_pronoun","d_ppron","d_i","d_we","d_you","d_shehe","d_they","d_ipron","d_article","d_verb","d_auxverb","d_past","d_present","d_future","d_adverb","d_preps","d_conj","d_negate","d_quant","d_number","d_swear","d_social","d_family","d_friend","d_humans","d_affect","d_posemo","d_negemo","d_anx","d_anger","d_sad","d_cogmech","d_insight","d_cause","d_discrep","d_tentat","d_certain","d_inhib","d_incl","d_excl","d_percept","d_see","d_hear","d_feel","d_bio","d_body","d_health","d_sexual","d_ingest","d_relativ","d_motion","d_space","d_time","d_work","d_achieve","d_leisure","d_home","d_money","d_relig","d_death","d_assent","d_nonfl","d_filler"
15,NA,1,"For those above a certain age who experience hot flashes, this may help!                              ","DP398","FACEBOOK",13,53.85,23.08,0,0,0,0,0,0,23.08,7.69,7.69,7.69,0,0,7.69,0,15.38,0,0,0,0,0,15.38,0,0,0,7.69,7.69,0,0,0,0,15.38,0,0,0,7.69,7.69,0,0,0,15.38,0,0,7.69,0,0,0,0,0,15.38,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"This is interesting but I am not going through menopause and I won't remember this for when I do. 


","DP248","FRIEND",20,70,25,15,15,0,0,0,0,10,0,20,15,5,15,0,5,10,15,5,0,0,0,0,0,0,0,10,10,0,0,0,0,20,5,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,10,5,0,5,0,5,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,4,"There you go! Now you know for when you start with the hot flashes... hahahaha! Take a look, though. ","DP701","FRIEND",19,57.89,15.79,15.79,0,0,15.79,0,0,0,10.53,26.32,0,0,26.32,0,21.05,10.53,10.53,0,0,0,0,15.79,0,0,0,5.26,5.26,0,0,0,0,10.53,5.26,0,0,0,0,0,5.26,0,10.53,5.26,0,5.26,0,0,0,0,0,21.05,5.26,0,15.79,0,0,0,0,0,0,0,5.26,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"This article is for any of those women out there who may get hot flashes for whatever reason. It could be helpful.","DP787","FACEBOOK",22,68.18,22.73,0,0,0,0,0,0,22.73,0,22.73,18.18,0,9.09,4.55,4.55,18.18,0,0,4.55,0,0,13.64,0,0,4.55,4.55,4.55,0,0,0,0,22.73,4.55,4.55,4.55,9.09,0,0,4.55,0,4.55,0,0,4.55,0,0,0,0,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"Samantha Jones ate a lot of sweet potatoes in Sex and the City to help with her menopause. So this doesn't really surprise me.","DP122","FRIEND",25,52,12,8,4,0,0,4,0,4,8,4,0,4,0,0,8,16,8,0,4,0,0,8,0,0,0,8,8,0,0,0,0,16,0,0,0,4,0,0,8,4,4,0,0,0,8,0,0,4,4,8,0,8,0,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,2,"Good to know. ATTENTION ALL MY MENOPAUSAL LADIES: low-fat = less feeling like you're living in the pits of hell","DP757","FACEBOOK",21,38.1,9.52,9.52,4.76,0,4.76,0,0,0,4.76,4.76,0,0,4.76,0,0,14.29,0,0,9.52,0,4.76,9.52,0,0,4.76,14.29,4.76,9.52,0,4.76,4.76,19.05,14.29,0,0,0,4.76,0,0,0,4.76,0,0,4.76,9.52,4.76,9.52,0,4.76,9.52,0,9.52,0,0,0,0,0,0,4.76,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"Menopause is that thing women get when they get too old and cant have periods any more, how does a low fat diet help that","DP21","FACEBOOK",25,60,16,4,0,0,0,0,4,12,4,24,16,0,24,0,12,0,12,4,8,0,0,12,0,0,4,4,0,4,0,0,4,12,0,4,0,4,0,0,4,0,0,0,0,0,8,4,4,0,8,16,0,4,12,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"This article was really interesting! I know i need to work on my diet but reading articles really helps me understand why","DP638","FACEBOOK",22,50,22.73,18.18,18.18,0,0,0,0,4.55,0,22.73,4.55,4.55,18.18,0,9.09,9.09,4.55,0,0,0,0,4.55,0,0,0,9.09,9.09,0,0,0,0,31.82,9.09,4.55,4.55,0,0,0,0,13.64,0,0,0,0,4.55,0,0,0,4.55,4.55,0,4.55,0,4.55,4.55,4.55,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"Good to know for present or future use... eat right, stay cool and dry. Fruits and veggies? What can't they do!","DP414","FACEBOOK",22,40.91,9.09,4.55,0,0,0,0,4.55,4.55,0,18.18,9.09,0,18.18,0,0,9.09,13.64,0,0,0,0,4.55,0,0,0,9.09,9.09,0,0,0,0,22.73,4.55,4.55,0,4.55,0,0,9.09,4.55,13.64,0,0,9.09,13.64,0,0,0,13.64,18.18,0,4.55,9.09,0,0,0,0,0,0,0,4.55,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"This interested me because as women get older they care less about what they eat and this may be why the hot flashes are so intense.","DP643","FRIEND",26,61.54,23.08,11.54,3.85,0,0,0,7.69,11.54,3.85,19.23,11.54,0,11.54,3.85,7.69,7.69,15.38,0,3.85,0,0,11.54,0,0,3.85,7.69,7.69,0,0,0,0,15.38,0,7.69,0,3.85,0,0,3.85,0,3.85,0,0,3.85,3.85,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,2,"Hey, I know we haven't talked in a while but I read this article earlier and thought you would enjoy it! It talks about how a keeping a low fat diet may ease night sweats and hot flashes!","DP186","FRIEND",39,48.72,17.95,10.26,5.13,2.56,2.56,0,0,7.69,7.69,12.82,5.13,5.13,2.56,5.13,5.13,5.13,12.82,0,0,0,0,12.82,0,0,0,7.69,5.13,2.56,0,0,2.56,25.64,5.13,2.56,2.56,2.56,0,2.56,7.69,2.56,2.56,0,0,2.56,7.69,5.13,2.56,0,5.13,12.82,0,5.13,7.69,2.56,0,2.56,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"Not that I am in any rush to eliminate my menopausal symptoms, but I thought the diet impact was interesting.","DP77","FRIEND",20,60,20,15,15,0,0,0,0,5,5,15,10,10,5,0,0,10,5,5,5,0,0,0,0,0,0,5,5,0,0,0,0,20,5,0,0,5,0,0,0,10,0,0,0,0,10,0,5,0,5,10,5,5,0,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"Heyy everybody! Here's a article about an interesting new study about low-fat diets and menopause. Keep this in mind as you age!","DP50","FACEBOOK",24,45.83,12.5,4.17,0,0,4.17,0,0,8.33,8.33,4.17,0,0,4.17,0,12.5,16.67,8.33,0,0,0,0,8.33,0,0,0,8.33,4.17,4.17,0,0,4.17,16.67,0,0,0,0,4.17,4.17,4.17,0,0,0,0,0,8.33,4.17,4.17,0,8.33,16.67,0,8.33,8.33,4.17,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,3,"My future diet will contain nothing but smoothies. I like this prospect, especially since strawberries will help my blood pressure anyways.","DP509","FACEBOOK",21,52.38,19.05,14.29,14.29,0,0,0,0,4.76,0,9.52,9.52,0,0,9.52,9.52,4.76,4.76,4.76,0,0,0,4.76,0,0,0,4.76,0,4.76,4.76,0,0,14.29,0,4.76,0,0,0,4.76,0,4.76,4.76,0,0,4.76,9.52,4.76,0,0,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"I hope nobody takes this the wrong way, because I have no backing to put this on my facebook, but whatever","DP259","FACEBOOK",21,66.67,33.33,14.29,14.29,0,0,0,0,19.05,4.76,14.29,4.76,0,14.29,0,0,9.52,9.52,9.52,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,14.29,0,4.76,4.76,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,14.29,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"HI! This is totally random, but I am participating in a research study at UPENN and it wants me to share health articles with you that I find to be interesting. Hope all is going well!","DP792","FRIEND",36,61.11,19.44,11.11,8.33,0,2.78,0,0,8.33,2.78,16.67,11.11,0,13.89,0,5.56,13.89,5.56,0,2.78,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,25,2.78,0,5.56,5.56,5.56,0,5.56,2.78,0,0,0,0,2.78,0,2.78,0,0,8.33,2.78,5.56,0,5.56,0,0,0,0,0,0,0,2.78,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"Big news: eating healthy foods leads to a healthy living. Some of these articles sound like they were posted on TheWeatherChannel.com","DP78","FACEBOOK",22,36.36,9.09,4.55,0,0,0,0,4.55,4.55,4.55,4.55,4.55,4.55,0,0,0,13.64,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,13.64,0,4.55,0,4.55,0,0,0,0,4.55,0,4.55,0,22.73,0,13.64,0,9.09,13.64,4.55,9.09,0,9.09,4.55,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"If the  fact that fat can increase blood pressure and diabetes is not enough to make you stop eating, this article will help you understand how important a low fat diet is. ","DP808","FRIEND",32,50,12.5,6.25,0,0,6.25,0,0,6.25,6.25,18.75,12.5,0,15.63,3.13,3.13,3.13,9.38,3.13,6.25,0,0,9.38,0,0,0,9.38,3.13,6.25,3.13,0,3.13,25,3.13,6.25,3.13,3.13,3.13,3.13,3.13,6.25,0,0,0,0,18.75,9.38,9.38,0,12.5,9.38,3.13,3.13,3.13,0,3.13,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
15,NA,1,"For anyone you know having to deal with these problems, this article might help them out a bit!!     ","DP420","FACEBOOK",18,66.67,27.78,11.11,0,0,5.56,0,5.56,16.67,5.56,16.67,11.11,0,5.56,5.56,0,22.22,0,0,5.56,0,0,27.78,0,0,0,5.56,0,5.56,0,0,0,33.33,5.56,0,5.56,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,"Low-Fat Diet May Ease Hot Flashes","Low-Fat Diet May Ease Hot Flashes A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.","A study suggests that weight loss with a low-fat, high fruit and vegetable diet may help reduce or eliminate hot flashes and night sweats associated with menopause.",35,28.57,2.86,0,0,0,0,0,0,2.86,5.71,5.71,5.71,0,0,5.71,0,5.71,8.57,0,0,0,0,5.71,0,0,0,11.43,2.86,8.57,0,0,8.57,20,0,0,0,8.57,0,0,11.43,2.86,11.43,0,0,8.57,22.86,8.57,5.71,0,20,11.43,0,8.57,2.86,5.71,2.86,0,0,0,0,0,0,0,0
23,NA,2,"Medical costs are always high no matter what and weight loss surgery itself is extremely pricey ad well","DP21","FRIEND",18,44.44,11.11,0,0,0,0,0,0,11.11,0,11.11,11.11,0,11.11,0,5.56,0,5.56,5.56,5.56,0,0,0,0,0,0,11.11,5.56,5.56,0,0,5.56,22.22,0,0,0,0,11.11,0,5.56,0,5.56,0,0,5.56,16.67,0,11.11,0,5.56,11.11,0,5.56,5.56,0,5.56,0,0,11.11,0,0,0,5.56,0,"Medical Costs May Remain High After Weight-Loss Surgery","Medical Costs May Remain High After Weight-Loss Surgery A new study suggests that older men who undergo bariatric surgery to lose weight may not see any reductions in medical costs in the years that follow.","A new study suggests that older men who undergo bariatric surgery to lose weight may not see any reductions in medical costs in the years that follow.",36,36.11,8.33,0,0,0,0,0,0,8.33,5.56,11.11,5.56,0,5.56,5.56,0,11.11,0,2.78,2.78,0,0,8.33,0,0,2.78,5.56,0,5.56,0,0,5.56,11.11,0,0,0,8.33,0,0,0,2.78,8.33,2.78,0,5.56,16.67,0,11.11,0,5.56,22.22,2.78,8.33,11.11,2.78,5.56,0,0,5.56,0,0,0,0,0
23,NA,1,"Hmmm I thought that most people underwent bariatric surgery to improve their health and lifespan. I guess I forgot to think about how it impacted their medical bills","DP332","FRIEND",28,46.43,25,17.86,10.71,0,0,0,7.14,7.14,0,14.29,0,7.14,7.14,0,7.14,10.71,7.14,0,3.57,0,0,10.71,0,0,3.57,3.57,3.57,0,0,0,0,25,7.14,3.57,0,7.14,0,3.57,3.57,0,0,0,0,0,10.71,0,10.71,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,3.57,3.57,0,"Medical Costs May Remain High After Weight-Loss Surgery","Medical Costs May Remain High After Weight-Loss Surgery A new study suggests that older men who undergo bariatric surgery to lose weight may not see any reductions in medical costs in the years that follow.","A new study suggests that older men who undergo bariatric surgery to lose weight may not see any reductions in medical costs in the years that follow.",36,36.11,8.33,0,0,0,0,0,0,8.33,5.56,11.11,5.56,0,5.56,5.56,0,11.11,0,2.78,2.78,0,0,8.33,0,0,2.78,5.56,0,5.56,0,0,5.56,11.11,0,0,0,8.33,0,0,0,2.78,8.33,2.78,0,5.56,16.67,0,11.11,0,5.56,22.22,2.78,8.33,11.11,2.78,5.56,0,0,5.56,0,0,0,0,0
23,NA,1,"Just thought you would find this pretty ironic, and I know you're usually a pretty health conscious person. Just one more reason to stay fit!","DP186","FRIEND",26,50,15.38,11.54,3.85,0,7.69,0,0,3.85,3.85,11.54,3.85,3.85,3.85,3.85,11.54,3.85,3.85,0,3.85,3.85,0,11.54,0,0,3.85,7.69,7.69,0,0,0,0,46.15,19.23,3.85,3.85,11.54,0,0,3.85,7.69,0,0,0,0,3.85,0,3.85,0,0,11.54,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,"Medical Costs May Remain High After Weight-Loss Surgery","Medical Costs May Remain High After Weight-Loss Surgery A new study suggests that older men who undergo bariatric surgery to lose weight may not see any reductions in medical costs in the years that follow.","A new study suggests that older men who undergo bariatric surgery to lose weight may not see any reductions in medical costs in the years that follow.",36,36.11,8.33,0,0,0,0,0,0,8.33,5.56,11.11,5.56,0,5.56,5.56,0,11.11,0,2.78,2.78,0,0,8.33,0,0,2.78,5.56,0,5.56,0,0,5.56,11.11,0,0,0,8.33,0,0,0,2.78,8.33,2.78,0,5.56,16.67,0,11.11,0,5.56,22.22,2.78,8.33,11.11,2.78,5.56,0,0,5.56,0,0,0,0,0
